ID_Uzorka;GPS_LAT;GPS_LONG
8355;18.454076;77.466746
8356;18.385214;77.566388
8357;18.430697;77.46516
8358;18.461212;77.501596
8359;18.348701;77.474748
8360;18.411617;77.384478
8361;18.446415;77.446285
8362;18.447848;77.378716
8363;18.415681;77.439937
8364;18.448238;77.448868
8365;18.413698;77.485058
8366;18.455154;77.444013
8367;18.469407;77.423366
8368;18.480997;77.526606
8369;18.419983;77.498955
8370;18.439265;77.471735
8371;18.503114;77.456775
8372;18.416961;77.560253
8373;18.500703;77.352616
8374;18.427441;77.448223
8375;18.407142;77.52066
8376;18.445076;77.382075
8377;18.465953;77.450399
8378;18.438084;77.468263
8379;18.436853;77.382538
8380;18.556567;77.416368
8381;18.348847;77.493173
8382;18.50338;77.469763
8383;18.418454;77.420825
8384;18.488203;77.460796
8385;18.42763;77.449943
8386;18.438583;77.451945
8387;18.372598;77.494557
8388;18.458237;77.522459
8389;18.451413;77.429548
8390;18.448225;77.318712
8391;18.492017;77.469338
8392;18.538397;77.422334
8393;18.439999;77.573135
8394;18.467434;77.433715
8395;18.413483;77.393527
8396;18.514809;77.504046
8397;18.354301;77.458182
8398;18.490889;77.389547
8399;18.46738;77.441002
8400;18.475726;77.443832
8401;18.472177;77.461473
8402;18.52044;77.425937
8403;18.511103;77.390443
8404;18.424315;77.477109
8405;18.406211;77.484874
8406;18.49474;77.419794
8407;18.464436;77.487162
8408;18.385316;77.43839
8409;18.503297;77.556916
8410;18.474841;77.513068
8411;18.518563;77.501798
8412;18.388031;77.401389
8413;18.398526;77.45954
8414;18.441671;77.460089
8415;18.414317;77.503393
8416;18.470334;77.407624
8417;18.566583;77.468859
8418;18.36702;77.394918
8419;18.438734;77.483491
8420;18.448747;77.319808
8421;18.451894;77.471867
8422;18.368793;77.492586
8423;18.39535;77.465788
8424;18.454853;77.423324
8425;18.422261;77.463519
8426;18.41619;77.498348
8427;18.438914;77.549541
8428;18.482196;77.356963
8429;18.420134;77.409304
8430;18.384576;77.367394
8431;18.471591;77.568031
8432;18.437063;77.426957
8433;18.426379;77.498481
8434;18.494628;77.511703
8435;18.391356;77.427477
8436;18.501675;77.408773
8437;18.460725;77.465601
8438;18.47157;77.468778
8439;18.446587;77.495454
8440;18.416516;77.456604
8441;18.36753;77.44491
8442;18.377127;77.446787
8443;18.440319;77.473508
8444;18.427375;77.43607
8445;18.483709;77.416725
8446;18.486663;77.35765
8447;18.432195;77.536058
8448;18.480118;77.445377
8449;18.472211;77.545036
8450;18.382018;77.43347
8451;18.379999;77.439021
8452;18.488614;77.514347
8453;18.502044;77.43695
8454;18.466069;77.409509
8455;18.4414;77.474152
8456;18.422121;77.456003
8457;18.390059;77.480909
8458;18.440143;77.40176
8459;18.519904;77.360116
8460;18.483373;77.579891
8461;18.503357;77.593842
8462;18.494146;77.452711
8463;18.421168;77.419714
8464;18.426217;77.464187
8465;18.393288;77.440476
8466;18.431058;77.41121
8467;18.476229;77.623768
8468;18.323281;77.365836
8469;18.457995;77.425737
8470;18.387429;77.452239
8471;18.400928;77.413217
8472;18.409899;77.42669
8473;18.424443;77.420044
8474;18.369552;77.473771
8475;18.525987;77.487857
8476;18.385191;77.467891
8477;18.362903;77.459169
8478;18.424237;77.459343
8479;18.418234;77.434856
8480;18.382923;77.433854
8481;18.408903;77.364251
8482;18.399194;77.42769
8483;18.350408;77.491132
8484;18.491999;77.361029
8485;18.336905;77.371899
8486;18.439373;77.433219
8487;18.403314;77.413344
8488;18.400525;77.504252
8489;18.403907;77.433532
8490;18.407008;77.527577
8491;18.387386;77.404883
8492;18.480213;77.452886
8493;18.501797;77.450173
8494;18.357639;77.550655
8495;18.388598;77.523616
8496;18.411191;77.413316
8497;18.429143;77.397126
8498;18.405889;77.481191
8499;18.424344;77.514649
8500;18.421938;77.437958
8501;18.353894;77.435581
8502;18.448686;77.435048
8503;18.464547;77.397603
8504;18.442501;77.376058
8505;18.436552;77.41287
8506;18.394319;77.572362
8507;18.379331;77.458257
8508;18.353523;77.445341
8509;18.347197;77.448952
8510;18.518393;77.48678
8511;18.482034;77.407754
8512;18.480081;77.385146
8513;18.414032;77.418121
8514;18.499668;77.517581
8515;18.387464;77.380141
8516;18.486903;77.434507
8517;18.478633;77.315876
8518;18.448741;77.512569
8519;18.42183;77.398423
8520;18.468103;77.462195
8521;18.399858;77.407591
8522;18.441979;77.487689
8523;18.510056;77.422822
8524;18.411741;77.521185
8525;18.370076;77.492436
8526;18.476527;77.510275
8527;18.448254;77.496904
8528;18.441856;77.451052
8529;18.388273;77.403451
8530;18.472673;77.392448
8531;18.47424;77.416485
8532;18.400687;77.569789
8533;18.479332;77.431177
8534;18.42014;77.47165
8535;18.387861;77.428598
8536;18.358291;77.423479
8537;18.46182;77.34943
8538;18.44216;77.553218
8539;18.507705;77.448518
8540;18.486116;77.441459
8541;18.396295;77.485911
8542;18.417866;77.414235
8543;18.373238;77.488691
8544;18.45881;77.397487
8545;18.446632;77.38947
8546;18.499154;77.482202
8547;18.454679;77.378341
8548;18.438621;77.359519
8549;18.505516;77.500093
8550;18.432729;77.497473
8551;18.342621;77.462442
8552;18.490497;77.511755
8553;18.452446;77.497271
8554;18.49275;77.433228
8555;18.376887;77.461646
8556;18.513386;77.403997
8557;18.442769;77.424987
8558;18.407433;77.513054
8559;18.480584;77.454732
8560;18.47086;77.471075
8561;18.477067;77.426111
8562;18.453171;77.47076
8563;18.527278;77.458596
8564;18.508432;77.377341
8565;18.480167;77.451088
8566;18.360855;77.49294
8567;18.439605;77.445821
8568;18.444301;77.455534
8569;18.405336;77.535309
8570;18.465561;77.39519
8571;18.478084;77.410959
8572;18.336443;77.4834
8573;18.412685;77.330063
8574;18.443374;77.47976
8575;18.449487;77.52087
8576;18.389716;77.397936
8577;18.520482;77.474642
8578;18.457875;77.432097
8579;18.460385;77.34047
8580;18.489096;77.46241
8581;18.543634;77.420529
8582;18.434122;77.492195
8583;18.451762;77.459413
8584;18.44268;77.419064
8585;18.380256;77.472374
8586;18.442948;77.472096
8587;18.426949;77.372913
8588;18.453038;77.481113
8589;18.433854;77.383604
8590;18.415526;77.513137
8591;18.394361;77.426934
8592;18.470952;77.520362
8593;18.486276;77.396217
8594;18.446591;77.448559
8595;18.336944;77.479895
8596;18.405157;77.461395
8597;18.39544;77.485153
8598;18.393184;77.457018
8599;18.515337;77.501098
8600;18.478691;77.43179
8601;18.50698;77.400286
8602;18.412705;77.467783
8603;18.366986;77.358324
8604;18.4681;77.385848
8605;18.379366;77.494734
8606;18.429657;77.465907
8607;18.392607;77.406076
8608;18.433325;77.458771
8609;18.465704;77.442416
8610;18.559971;77.366204
8611;18.441289;77.452135
8612;18.446623;77.531232
8613;18.480524;77.47437
8614;18.423196;77.450834
8615;18.465568;77.475831
8616;18.484748;77.489181
8617;18.541317;77.479059
8618;18.474601;77.490922
8619;18.479357;77.453384
8620;18.409749;77.443107
8621;18.51845;77.426074
8622;18.469108;77.404261
8623;18.403601;77.318266
8624;18.416164;77.523966
8625;18.457272;77.479745
8626;18.482757;77.451085
8627;18.416454;77.406038
8628;18.459969;77.491804
8629;18.503248;77.35161
8630;18.401304;77.441991
8631;18.518641;77.379456
8632;18.446772;77.423854
8633;18.535929;77.489877
8634;18.460505;77.375789
8635;18.373721;77.461487
8636;18.363821;77.430609
8637;18.446214;77.479598
8638;18.428224;77.514038
8639;18.399886;77.415849
8640;18.348486;77.411673
8641;18.392853;77.45031
8642;18.426365;77.513027
8643;18.500408;77.521215
8644;18.422986;77.427195
8645;18.502025;77.370533
8646;18.467168;77.443512
8647;18.454376;77.355921
8648;18.408546;77.463888
8649;18.464083;77.429163
8650;18.463706;77.432189
8651;18.478575;77.436504
8652;18.42024;77.430035
8653;18.449886;77.368021
8654;18.427393;77.494212
8655;18.438604;77.36351
8656;18.423466;77.443737
8657;18.358339;77.419637
8658;18.480583;77.521827
8659;18.429173;77.448389
8660;18.383463;77.469532
8661;18.41;77.490452
8662;18.42956;77.530075
8663;18.403617;77.417872
8664;18.396842;77.442271
8665;18.445142;77.453727
8666;18.351669;77.52925
8667;18.494145;77.440449
8668;18.430773;77.426564
8669;18.452217;77.432288
8670;18.422836;77.491874
8671;18.38001;77.45729
8672;18.444734;77.39705
8673;18.521611;77.470072
8674;18.478954;77.486931
8675;18.423886;77.427621
8676;18.564711;77.443452
8677;18.530644;77.475468
8678;18.410081;77.492288
8679;18.375;77.452875
8680;18.485485;77.380594
8681;18.473114;77.462102
8682;18.508113;77.550323
8683;18.378499;77.490142
8684;18.43742;77.504432
8685;18.469574;77.548947
8686;18.453271;77.411395
8687;18.410476;77.444576
8688;18.495284;77.39922
8689;18.358118;77.528712
8690;18.426958;77.536516
8691;18.33468;77.497356
8692;18.40336;77.507152
8693;18.425166;77.485571
8694;18.465735;77.39855
8695;18.479363;77.434337
8696;18.483901;77.392058
8697;18.462816;77.399488
8698;18.411942;77.429153
8699;18.508679;77.36024
8700;18.434985;77.49041
8701;18.375642;77.440858
8702;18.386402;77.44594
8703;18.476665;77.519266
8704;18.417637;77.485089
8705;18.426077;77.386545
8706;18.391219;77.468738
8707;18.450666;77.485561
8708;18.414626;77.381498
8709;18.508755;77.433823
8710;18.453657;77.460744
8711;18.416675;77.428772
8712;18.453395;77.433559
8713;18.460989;77.52526
8714;18.458909;77.453454
8715;18.499817;77.387563
8716;18.490063;77.397999
8717;18.40079;77.503654
8718;18.401431;77.301089
8719;18.450941;77.448518
8720;18.421513;77.455955
8721;18.505643;77.516504
8722;18.456422;77.370404
8723;18.476286;77.49658
8724;18.364057;77.465378
8725;18.352602;77.388092
8726;18.538835;77.532273
8727;18.48268;77.464708
8728;18.359595;77.421939
8729;18.451834;77.479947
8730;18.380493;77.361161
8731;18.441603;77.462515
8732;18.437292;77.469649
8733;18.423759;77.466856
8734;18.436005;77.536192
8735;18.447061;77.523128
8736;18.374034;77.412351
8737;18.525163;77.519763
8738;18.505135;77.385504
8739;18.424208;77.434095
8740;18.507617;77.448282
8741;18.526636;77.401129
8742;18.434643;77.467427
8743;18.436548;77.446629
8744;18.45281;77.523248
8745;18.420751;77.431911
8746;18.430553;77.497055
8747;18.496847;77.397404
8748;18.442274;77.442817
8749;18.443941;77.35191
8750;18.413174;77.440001
8751;18.42993;77.521793
8752;18.387358;77.442766
8753;18.461068;77.426266
8754;18.412119;77.446956
8755;18.420136;77.479971
8756;18.432596;77.467284
8757;18.519265;77.520118
8758;18.415433;77.431826
8759;18.455469;77.435866
8760;18.416801;77.377192
8761;18.53499;77.51525
8762;18.367761;77.440477
8763;18.503577;77.442127
8764;18.411735;77.477116
8765;18.50985;77.455136
8766;18.501952;77.479214
8767;18.312347;77.505955
8768;18.335935;77.494737
8769;18.510272;77.376998
8770;18.473755;77.506321
8771;18.399873;77.498147
8772;18.485075;77.534149
8773;18.424539;77.422353
8774;18.381161;77.427759
8775;18.435294;77.435012
8776;18.409874;77.381449
8777;18.418436;77.460772
8778;18.563106;77.392547
8779;18.44593;77.396773
8780;18.337051;77.413099
8781;18.473748;77.462661
8782;18.50658;77.504249
8783;18.456425;77.479425
8784;18.490568;77.445829
8785;18.503403;77.471769
8786;18.412762;77.426227
8787;18.408277;77.489973
8788;18.477071;77.528256
8789;18.401381;77.495591
8790;18.342833;77.451727
8791;18.534828;77.4888
8792;18.461936;77.376475
8793;18.496312;77.421314
8794;18.331028;77.409682
8795;18.488744;77.453033
8796;18.401681;77.488533
8797;18.419039;77.389879
8798;18.372088;77.384975
8799;18.385825;77.370819
8800;18.571921;77.385439
8801;18.409053;77.463564
8802;18.463636;77.447806
8803;18.393413;77.450647
8804;18.497404;77.376383
8805;18.402841;77.475661
8806;18.343353;77.388985
8807;18.477482;77.458979
8808;18.390306;77.46286
8809;18.45068;77.414291
8810;18.3728;77.438156
8811;18.542567;77.34707
8812;18.487304;77.460512
8813;18.396303;77.411537
8814;18.450262;77.449201
8815;18.475889;77.447206
8816;18.420202;77.464357
8817;18.474989;77.421105
8818;18.406182;77.402067
8819;18.512498;77.448012
8820;18.409754;77.575639
8821;18.425711;77.452172
8822;18.45355;77.432946
8823;18.460437;77.426987
8824;18.49131;77.408089
8825;18.350389;77.417836
8826;18.489049;77.528842
8827;18.37918;77.363074
8828;18.475135;77.501241
8829;18.455123;77.556699
8830;18.41884;77.452792
8831;18.449783;77.498689
8832;18.462408;77.45263
8833;18.450537;77.484299
8834;18.549507;77.449558
8835;18.511486;77.38893
8836;18.413481;77.465896
8837;18.374752;77.385241
8838;18.481311;77.444429
8839;18.480891;77.4128
8840;18.456795;77.482791
8841;18.41515;77.426559
8842;18.438185;77.47502
8843;18.550512;77.405048
8844;18.463979;77.442391
8845;18.386062;77.498969
8846;18.424794;77.444665
8847;18.457138;77.428471
8848;18.522111;77.46739
8849;18.46569;77.430591
8850;18.462414;77.460237
8851;18.453829;77.436434
8852;18.402558;77.371513
8853;18.474642;77.444014
8854;18.439361;77.453793
8855;18.410072;77.448022
8856;18.395145;77.424489
8857;18.400022;77.353828
8858;18.424;77.44929
8859;18.40107;77.446507
8860;18.445846;77.467397
8861;18.543077;77.472698
8862;18.406225;77.405293
8863;18.497756;77.437796
8864;18.366625;77.393421
8865;18.439101;77.432871
8866;18.415771;77.498426
8867;18.408042;77.431152
8868;18.353891;77.38396
8869;18.446351;77.418511
8870;18.4674;77.445107
8871;18.37817;77.443669
8872;18.51777;77.533823
8873;18.49205;77.468431
8874;18.384179;77.534494
8875;18.346943;77.380433
8876;18.411591;77.420976
8877;18.416423;77.519631
8878;18.42444;77.450554
8879;18.403303;77.402845
8880;18.446093;77.488512
8881;18.408339;77.402491
8882;18.460159;77.431927
8883;18.562429;77.333268
8884;18.443451;77.511326
8885;18.431336;77.362141
8886;18.454734;77.447253
8887;18.580659;77.480223
8888;18.524948;77.382743
8889;18.414002;77.438277
8890;18.449859;77.42563
8891;18.494466;77.477418
8892;18.435598;77.480034
8893;18.422616;77.441326
8894;18.481542;77.484411
8895;18.382529;77.474575
8896;18.503935;77.455111
8897;18.449609;77.461966
8898;18.484694;77.382749
8899;18.437673;77.401316
8900;18.421558;77.396817
8901;18.456464;77.475538
8902;18.49107;77.435887
8903;18.491396;77.405909
8904;18.465205;77.367221
8905;18.459661;77.424818
8906;18.466223;77.469795
8907;18.475756;77.507387
8908;18.529164;77.410256
8909;18.382443;77.450305
8910;18.522466;77.475324
8911;18.430439;77.45539
8912;18.403222;77.462154
8913;18.387382;77.408122
8914;18.431048;77.504181
8915;18.402187;77.416913
8916;18.441811;77.40423
8917;18.404936;77.375141
8918;18.445119;77.450653
8919;18.468499;77.445081
8920;18.398055;77.406724
8921;18.494445;77.443614
8922;18.40367;77.481232
8923;18.463351;77.426642
8924;18.442582;77.443504
8925;18.450523;77.420128
8926;18.389283;77.452181
8927;18.467124;77.424332
8928;18.398735;77.44276
8929;18.397381;77.459306
8930;18.400582;77.444288
8931;18.468487;77.503014
8932;18.491228;77.413757
8933;18.418709;77.475352
8934;18.419146;77.476572
8935;18.487611;77.481086
8936;18.512209;77.478675
8937;18.288209;77.46529
8938;18.550751;77.462503
8939;18.473208;77.494599
8940;18.523967;77.456624
8941;18.366113;77.43511
8942;18.442044;77.423342
8943;18.384183;77.519661
8944;18.421981;77.40528
8945;18.499378;77.455291
8946;18.531729;77.513644
8947;18.326868;77.439618
8948;18.391519;77.48116
8949;18.497812;77.437856
8950;18.392665;77.438914
8951;18.443756;77.413045
8952;18.452312;77.497734
8953;18.395494;77.508662
8954;18.436992;77.431048
8955;18.430094;77.443367
8956;18.493115;77.406638
8957;18.404264;77.307272
8958;18.55295;77.372515
8959;18.488181;77.429562
8960;18.4267;77.413313
8961;18.404404;77.432788
8962;18.45161;77.515801
8963;18.486668;77.440745
8964;18.529203;77.421475
8965;18.403708;77.470311
8966;18.459681;77.502724
8967;18.421745;77.501484
8968;18.497273;77.52794
8969;18.533052;77.532277
8970;18.454177;77.499438
8971;18.407108;77.361129
8972;18.353046;77.40132
8973;18.382294;77.489132
8974;18.365657;77.40335
8975;18.428205;77.380619
8976;18.476565;77.580467
8977;18.432958;77.434779
8978;18.416949;77.448539
8979;18.44671;77.481684
8980;18.500113;77.509642
8981;18.425472;77.469544
8982;18.467344;77.386434
8983;18.505445;77.55356
8984;18.446683;77.458352
8985;18.501515;77.508469
8986;18.409702;77.446872
8987;18.430994;77.574846
8988;18.445934;77.382176
8989;18.425036;77.467418
8990;18.43022;77.502455
8991;18.409858;77.399476
8992;18.417647;77.499663
8993;18.531861;77.474729
8994;18.453019;77.399152
8995;18.526651;77.482572
8996;18.531416;77.49462
8997;18.33565;77.42734
8998;18.52249;77.474755
8999;18.506813;77.498143
9000;18.444106;77.475227
9001;18.397736;77.440283
9002;18.398427;77.381065
9003;18.496026;77.39313
9004;18.440103;77.450105
9005;18.574591;77.381811
9006;18.374648;77.460298
9007;18.521331;77.491018
9008;18.444091;77.400687
9009;18.480084;77.413319
9010;18.473259;77.476824
9011;18.394902;77.410432
9012;18.447119;77.486091
9013;18.506659;77.435889
9014;18.426232;77.523163
9015;18.437475;77.442243
9016;18.463516;77.381424
9017;18.402888;77.459173
9018;18.482077;77.423959
9019;18.36992;77.464345
9020;18.378192;77.388854
9021;18.518138;77.457142
9022;18.401309;77.403574
9023;18.410631;77.443947
9024;18.4455;77.550588
9025;18.481745;77.398099
9026;18.434616;77.393591
9027;18.427582;77.451774
9028;18.519453;77.506326
9029;18.45662;77.484271
9030;18.435197;77.402972
9031;18.366455;77.436825
9032;18.470235;77.444414
9033;18.450075;77.400648
9034;18.538132;77.618859
9035;18.489124;77.44836
9036;18.495973;77.457067
9037;18.414123;77.395113
9038;18.463523;77.449709
9039;18.435413;77.37225
9040;18.433177;77.421158
9041;18.43291;77.473593
9042;18.374306;77.545352
9043;18.449102;77.524008
9044;18.437741;77.575301
9045;18.427203;77.392352
9046;18.378108;77.438162
9047;18.470556;77.414184
9048;18.53499;77.415391
9049;18.420839;77.3555
9050;18.506186;77.495672
9051;18.426723;77.452685
9052;18.319681;77.506536
9053;18.47977;77.418892
9054;18.355649;77.422946
9055;18.342883;77.425244
9056;18.486347;77.50004
9057;18.456121;77.397914
9058;18.480095;77.401392
9059;18.484167;77.489861
9060;18.408631;77.468765
9061;18.436221;77.502533
9062;18.426638;77.40975
9063;18.394868;77.475941
9064;18.450464;77.443036
9065;18.415919;77.410761
9066;18.483367;77.478276
9067;18.411352;77.414009
9068;18.474948;77.562791
9069;18.504333;77.519193
9070;18.536997;77.545272
9071;18.491552;77.523741
9072;18.41325;77.542913
9073;18.389187;77.390893
9074;18.450313;77.432357
9075;18.52719;77.477434
9076;18.435348;77.412797
9077;18.436013;77.486194
9078;18.424788;77.382037
9079;18.448477;77.430122
9080;18.414613;77.409197
9081;18.463956;77.459105
9082;18.444636;77.426998
9083;18.467944;77.507235
9084;18.471684;77.454388
9085;18.399619;77.434021
9086;18.468635;77.459168
9087;18.432202;77.46263
9088;18.47552;77.385272
9089;18.476258;77.461627
9090;18.461242;77.435871
9091;18.512336;77.430785
9092;18.404193;77.550268
9093;18.416976;77.469815
9094;18.491271;77.394511
9095;18.481445;77.458237
9096;18.457805;77.551198
9097;18.42436;77.438
9098;18.465916;77.495237
9099;18.500982;77.395274
9100;18.486381;77.496721
9101;18.39092;77.373152
9102;18.368952;77.467326
9103;18.491956;77.522965
9104;18.424014;77.440622
9105;18.481935;77.428194
9106;18.418522;77.470408
9107;18.431486;77.392047
9108;18.463923;77.523774
9109;18.366416;77.385784
9110;18.491296;77.479868
9111;18.478201;77.417183
9112;18.485484;77.577122
9113;18.412649;77.486759
9114;18.414875;77.457545
9115;18.528544;77.384286
9116;18.427759;77.431224
9117;18.388207;77.511896
9118;18.434764;77.447302
9119;18.426613;77.4969
9120;18.411088;77.464622
9121;18.41382;77.490707
9122;18.552347;77.440382
9123;18.492869;77.452107
9124;18.399172;77.464218
9125;18.34742;77.409881
9126;18.420793;77.480483
9127;18.407986;77.39697
9128;18.401698;77.423233
9129;18.361221;77.480873
9130;18.434174;77.416612
9131;18.465687;77.476301
9132;18.481252;77.462832
9133;18.488813;77.486138
9134;18.45047;77.376805
9135;18.462018;77.435449
9136;18.402572;77.425441
9137;18.446842;77.392099
9138;18.46105;77.457334
9139;18.420614;77.457237
9140;18.414941;77.432616
9141;18.53773;77.502788
9142;18.413532;77.440133
9143;18.382712;77.412886
9144;18.4421;77.437645
9145;18.451302;77.538109
9146;18.378624;77.474235
9147;18.563939;77.392425
9148;18.468828;77.563596
9149;18.415506;77.435735
9150;18.400847;77.456303
9151;18.497932;77.455452
9152;18.427393;77.451176
9153;18.414907;77.452453
9154;18.49622;77.448441
9155;18.399669;77.392237
9156;18.417167;77.523101
9157;18.432189;77.428381
9158;18.402403;77.501342
9159;18.464198;77.503118
9160;18.407171;77.534432
9161;18.545633;77.332031
9162;18.493594;77.456789
9163;18.513431;77.484462
9164;18.456831;77.38742
9165;18.384647;77.470436
9166;18.43638;77.381273
9167;18.495326;77.461788
9168;18.406913;77.5464
9169;18.385912;77.358524
9170;18.470415;77.52917
9171;18.396876;77.524099
9172;18.460577;77.460449
9173;18.412513;77.44214
9174;18.41666;77.407488
9175;18.396808;77.489205
9176;18.446408;77.499177
9177;18.444;77.375221
9178;18.363793;77.476748
9179;18.387107;77.497001
9180;18.505688;77.595879
9181;18.333229;77.428924
9182;18.413237;77.498212
9183;18.443157;77.481994
9184;18.338318;77.446945
9185;18.448392;77.404519
9186;18.417058;77.370361
9187;18.509878;77.460499
9188;18.389376;77.402518
9189;18.424692;77.432526
9190;18.390406;77.334424
9191;18.401956;77.516675
9192;18.432902;77.461124
9193;18.370921;77.429973
9194;18.431786;77.504295
9195;18.435284;77.465375
9196;18.44606;77.442711
9197;18.436115;77.438467
9198;18.417034;77.511748
9199;18.477058;77.503144
9200;18.393099;77.383874
9201;18.490124;77.442066
9202;18.430079;77.361246
9203;18.456296;77.464175
9204;18.471887;77.45344
9205;18.402721;77.400525
9206;18.387603;77.526027
9207;18.501191;77.527738
9208;18.396609;77.433556
9209;18.463835;77.429035
9210;18.55221;77.513844
9211;18.384487;77.482217
9212;18.452147;77.528184
9213;18.393067;77.473405
9214;18.345771;77.467822
9215;18.403549;77.382406
9216;18.314209;77.52751
9217;18.363068;77.436518
9218;18.417362;77.458028
9219;18.413034;77.413099
9220;18.437053;77.415908
9221;18.524801;77.373751
9222;18.520806;77.449566
9223;18.413304;77.51836
9224;18.347299;77.386696
9225;18.401126;77.469908
9226;18.331643;77.510322
9227;18.476218;77.504631
9228;18.426315;77.435294
9229;18.452734;77.451959
9230;18.456245;77.411009
9231;18.521839;77.422852
9232;18.515397;77.432617
9233;18.408968;77.492384
9234;18.459391;77.453991
9235;18.388716;77.445898
9236;18.467152;77.496982
9237;18.517203;77.352621
9238;18.442235;77.463803
9239;18.385711;77.507862
9240;18.470513;77.383222
9241;18.366355;77.42812
9242;18.359139;77.42798
9243;18.483353;77.381012
9244;18.525485;77.385426
9245;18.447637;77.585662
9246;18.446072;77.389537
9247;18.433179;77.509772
9248;18.38434;77.478865
9249;18.398287;77.419742
9250;18.382623;77.456969
9251;18.513535;77.432801
9252;18.305607;77.456428
9253;18.431917;77.458292
9254;18.447975;77.575822
9255;18.448164;77.439661
9256;18.46229;77.484118
9257;18.549623;77.430872
9258;18.447114;77.485587
9259;18.446773;77.435566
9260;18.449381;77.509524
9261;18.48861;77.42342
9262;18.441451;77.473996
9263;18.489654;77.483633
9264;18.434571;77.384344
9265;18.433099;77.440254
9266;18.457702;77.47769
9267;18.388742;77.45577
9268;18.47238;77.48818
9269;18.423318;77.500577
9270;18.526228;77.52067
9271;18.385356;77.403107
9272;18.520523;77.475088
9273;18.4307;77.439349
9274;18.446055;77.529003
9275;18.450323;77.333163
9276;18.452276;77.390875
9277;18.345472;77.350197
9278;18.40012;77.466903
9279;18.410459;77.466864
9280;18.402112;77.449346
9281;18.51907;77.425768
9282;18.46132;77.456192
9283;18.375838;77.347944
9284;18.420978;77.448609
9285;18.436385;77.419867
9286;18.511385;77.442865
9287;18.512496;77.345573
9288;18.373287;77.408756
9289;18.441601;77.50983
9290;18.496713;77.45073
9291;18.36956;77.495672
9292;18.487067;77.452116
9293;18.348191;77.494039
9294;18.528657;77.496382
9295;18.488541;77.469836
9296;18.543591;77.44422
9297;18.486642;77.473036
9298;18.401237;77.379152
9299;18.503942;77.449156
9300;18.432021;77.406801
9301;18.496133;77.399458
9302;18.496238;77.416539
9303;18.364378;77.332691
9304;18.51093;77.466281
9305;18.407728;77.36381
9306;18.457726;77.50386
9307;18.483879;77.575441
9308;18.441529;77.433552
9309;18.465349;77.420609
9310;18.397955;77.430277
9311;18.519568;77.524246
9312;18.4865;77.448585
9313;18.464872;77.458916
9314;18.440665;77.48456
9315;18.413959;77.431387
9316;18.534974;77.428539
9317;18.342427;77.46844
9318;18.487227;77.453331
9319;18.407882;77.532775
9320;18.391556;77.464859
9321;18.487801;77.471237
9322;18.481866;77.462254
9323;18.425516;77.496376
9324;18.413316;77.405357
9325;18.587088;77.457224
9326;18.536264;77.446579
9327;18.369722;77.369044
9328;18.399287;77.461724
9329;18.433275;77.415891
9330;18.462165;77.426347
9331;18.413534;77.43007
9332;18.498025;77.51189
9333;18.416692;77.494572
9334;18.515036;77.399734
9335;18.425739;77.425021
9336;18.435469;77.438388
9337;18.47321;77.51284
9338;18.508353;77.362117
9339;18.40638;77.411099
9340;18.36754;77.446169
9341;18.567606;77.523476
9342;18.44025;77.461466
9343;18.42047;77.287847
9344;18.436361;77.387468
9345;18.442794;77.451207
9346;18.503009;77.461431
9347;18.481473;77.415225
9348;18.463346;77.520568
9349;18.399789;77.475545
9350;18.3909;77.408867
9351;18.420896;77.375585
9352;18.512189;77.526136
9353;18.480597;77.445253
9354;18.454373;77.404646
9355;18.397889;77.480689
9356;18.506705;77.471054
9357;18.458189;77.435312
9358;18.481498;77.466801
9359;18.527799;77.520594
9360;18.459085;77.483654
9361;18.460357;77.546888
9362;18.484308;77.400452
9363;18.559817;77.490333
9364;18.458999;77.371106
9365;18.44996;77.519512
9366;18.487576;77.523978
9367;18.432456;77.437901
9368;18.502595;77.523157
9369;18.412028;77.418874
9370;18.456607;77.489561
9371;18.361643;77.451564
9372;18.485604;77.379004
9373;18.416692;77.462531
9374;18.421973;77.489173
9375;18.439316;77.460998
9376;18.46487;77.42795
9377;18.404725;77.411518
9378;18.46514;77.409687
9379;18.445786;77.483208
9380;18.528748;77.433567
9381;18.441695;77.466929
9382;18.435778;77.458323
9383;18.411883;77.459986
9384;18.403645;77.428544
9385;18.414446;77.416938
9386;18.52258;77.405693
9387;18.470225;77.349953
9388;18.45422;77.42206
9389;18.430539;77.415277
9390;18.414809;77.511023
9391;18.439038;77.414973
9392;18.470588;77.538581
9393;18.474835;77.45812
9394;18.403346;77.458662
9395;18.395056;77.512545
9396;18.366053;77.515305
9397;18.414523;77.389319
9398;18.410029;77.391492
9399;18.553602;77.327911
9400;18.553118;77.419361
9401;18.463195;77.485893
9402;18.484038;77.491204
9403;18.426629;77.436725
9404;18.502034;77.4313
9405;18.494322;77.414267
9406;18.396404;77.447875
9407;18.401924;77.465574
9408;18.408783;77.496603
9409;18.48758;77.395313
9410;18.484502;77.449232
9411;18.440163;77.445805
9412;18.546802;77.450457
9413;18.401244;77.431679
9414;18.474257;77.4762
9415;18.511529;77.416384
9416;18.471274;77.477685
9417;18.428643;77.541814
9418;18.512138;77.402519
9419;18.466331;77.357919
9420;18.430648;77.398101
9421;18.492392;77.414638
9422;18.366437;77.458632
9423;18.350612;77.440294
9424;18.428968;77.433335
9425;18.401493;77.395385
9426;18.329097;77.415784
9427;18.501329;77.422258
9428;18.442746;77.514509
9429;18.408822;77.470524
